APP_ID,CLASS_NAME,INVOCATION,NO. OF ARGUMENTS,COMPLEXITY_SCORE,Comments,,
com.eggcarton.google.songpiano-12,C0148f.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f252b.m801a(x509CertificateArr, str)) {
  return;
  }
  this.f251a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,method call if condition holds false,,
com.loby.hb.brinke-3,C0689f.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f3264b.m5230a(x509CertificateArr, str)) {
  return;
  }
  this.f3263a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Condition check and method call if false,,
com.loby.balance.efree-5,C0689f.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f3264b.m5233a(x509CertificateArr, str)) {
  return;
  }
  this.f3263a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,-,,
uk.co.bentley.mybentley-220095,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f44327b.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.f44326a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.martitech.marti-222,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f48347b.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.f48346a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.qtmedical.qtecg-30,C0818f.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f5897b.m6309a(x509CertificateArr, str)) {
  return;
  }
  this.f5896a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Method call based of condition check,,
hk.honger.app-11,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f7291b.m7871a(x509CertificateArr, str)) {
  return;
  }
  this.f7290a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,-,,
hk.honger.app-11,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f7291b.m7871a(x509CertificateArr, str)) {
  return;
  }
  this.f7290a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Method call based of condition check,,
hk.honger.app-11,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.f7291b.m7871a(x509CertificateArr, str)) {
  return;
  }
  this.f7290a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Condition check and method call if false,,
com.weedle.tv_thomson_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,"Determines whether the certificate chain can be trusted without consulting the trust manager configured in the actual SSL context. NOTE:  if this method returns false, the trust manager configured in the actual SSL context can still clear the certificate as trusted.",isTrusted
com.weedle.tv_sanyo_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.lidl.omguardeu.gcm-26,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.sharp_ac_remotes-10001,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.igtimi.windbotdisplay-119,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.tv_aoc_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.tv_aoc_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.kodak.security.gcm-41,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.acme.datacollectoramt-608,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.tv_element_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.tv_haier_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.tv_aoc_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
org.mapunity.mplaces-13,TrustManagerDecorator.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.weedle.sb_jbl_remotes-10004,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.tech.home-13,APIGatewayHttpAdapterImpl.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  Log.d(""APIGatewayImpl"", ""checkServerTrusted:"" + x509CertificateArr);
  for (X509Certificate x509Certificate : x509CertificateArr) {
  x509Certificate.checkValidity();
  }
  }",21,0.86733477,Logging Certificate and Validy check,,
com.gzch.lsapp.bitdogbro-102,APIGatewayHttpAdapterImpl.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  Log.d(""APIGatewayImpl"", ""checkServerTrusted:"" + x509CertificateArr);
  for (X509Certificate x509Certificate : x509CertificateArr) {
  x509Certificate.checkValidity();
  }
  }",21,0.86733477,Validity check,,
com.ilop.wisehomes-19595,APIGatewayHttpAdapterImpl.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  Log.d(""APIGatewayImpl"", ""checkServerTrusted:"" + x509CertificateArr);
  for (X509Certificate x509Certificate : x509CertificateArr) {
  x509Certificate.checkValidity();
  }
  }",21,0.86733477,Validity check,,
com.strong.smart.activity-1400,FmsHttpConn.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  System.out.println(""cert: "" + x509CertificateArr[0].toString() + "", authType: "" + str);
  }",21,0.86733477,Printout certificate and auth type,,
com.midlandeurope.btsetapppro-85,MySSLSocketFactory.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  try {
  x509CertificateArr[0].checkValidity();
  } catch (Exception unused) {
  throw new CertificateException(""Certificate not valid or trusted."");
  }
  }",21,0.86733477,Try and Catch for Validity Check and thowing Certificate Excecption,,
com.p2pcamera.app02hd-71,ConnectionHelper.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) {
  try {
  x509CertificateArr[0].checkValidity();
  } catch (Exception unused) {
  throw new CertificateException(""Certificate not valid or trusted."");
  }
  }",21,0.86733477,Try and Catch for certificate validity check wiith throwing CertificateException,,
com.netgear.netgearup-3241,C7522b.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (!C7522b.m9458a(x509CertificateArr, this.f9870a, this.f9871b)) {
  throw new CertificateException(""SSL_HANDSHAKE_FAILED"");
  }
  }",21,0.86733477,Throws Certificate Exception if encoded form of certificate public key and static final bytes dont match,,
com.guruapp.screenmirroring.videoplayer-4,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (!this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.earthcam.webcams-205,C3448d.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.f13163b.m15518a(x509CertificateArr, str)) {
  return;
  }
  this.f13162a.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,-,,
tesla.scada2.android-108,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.manageengine.mdm.admin-2300666,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.avaya.android.vantage.basic-212,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.nestech.androidvkeyhost-120,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.tisc.opureapp-23,TrustManagerDecorator.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
mate.bluetoothprint-123,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.intesis.intesishome-12316,TrustManagerDecorator.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.vaion.vcore-538,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.senssun.health-81,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.uic.musicbox-23,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
sauter.buildingServices.mobileBuildingApp-1600000078,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.third.idea-2,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.gca.team.gcapp-26,TrustManagerDecorator.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.manageengine.mdm.admin-2300666,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.pspbiz.velocate-1002,TrustManagerDecorator.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.nodalview.nodalview-400,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
in.transight.transightcompasspro-30,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.bryant-20230525,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.vision.cameras.singapore-10949,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
net.iqdesk.inet-2123,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.ffff.led-202310121,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
de.spiritdev.neon-7,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.heise-385,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.meenakshi.ghost-49,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.viewtechtracker.android-910,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.opusone.davinci-45,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.quirky.android.wink.wink-70044619,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.cesoftware.ecloud-1300001,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.vaetrix.hydroapp-20,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.sha.universal.tv.remote-9,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.vision.cameras.ireland-10949,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.mcu.lts-50103,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.vision.cameras.singapore-10949,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
sg.overdrive.overdrive_now-20201008,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.ezhomelabs.cloudcamera-160010052,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.qriotek.amie-63,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.gnext.gnextsense.activity-5,TrustManagerDecorator.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.chuango.o2en-16,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.smanos.smanos-331,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
com.estiber.viajesesqui-50,SSLContextBuilder.java,"@Override // javax.net.ssl.X509TrustManager
  public void checkServerTrusted(X509Certificate[] x509CertificateArr, String str) throws CertificateException {
  if (this.trustStrategy.isTrusted(x509CertificateArr, str)) {
  return;
  }
  this.trustManager.checkServerTrusted(x509CertificateArr, str);
  }",21,0.86733477,Use of TrustStrategy to override trust manager configured in SSL Context,,
