APP_ID,CLASS_FILE_NAME,INVOCATION,ARGUMENTS LIST (FROM AST),NO. OF ARGUMENTS,COMPLEXITY_SCORE,ALGORITHM
co.myfeel.feelapp-89,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.f13767b.mo9004g(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.platysens.marlin-154,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
de.dewertokin.okincommander-6,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.shirajo.smart.watch-45,C0981hj.java,Cipher.getInstance(C0987hp.m2155c(C0995hx.f2201a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.khapalstudio.alwaysondisplay.amoled.screen-7,C2467Hp.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.Unitedappx.bluetoothMicspeaker-19,C1898Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.Tibo-2023100217,C2391e.java,Cipher.getInstance(context.getString(C1999f.f8848c)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.app.gpslinkas-19,C0360hj.java,Cipher.getInstance(C0366hp.m1786c(C0374hx.f1777a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
sense4care.com.staton-26,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.ledremote.led_remote-30,C1855H8.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.aernos.aerband-157,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.Hamilton-2022121616,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.weedle.mitsubishi_ac_remotes-10001,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.att.securefamilycompanion-1000000009,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.iris.sensorybox.games.emotions-15,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.swt.equilibriumgo-107,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.microapps.screenmirroring-212,C4713Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
smart.screen.mirroring.smartviewad.viewstream.tv-18,C1575IB.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ayyanremote.technikatvremote-8,C1527IB.java,"Cipher.getInstance(A02, A02(24, 2, 122))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.sa.screensharing.screenshare.screenmirror.miracastscreen-30600,C4557H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.closeli.eyeplus-9285,C1008Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.hikam.pro-50804,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.OBD2.Dr.Driver-21,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.allrcs.hptv-16,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.pulseaudio-2022031617,C1886m.java,Cipher.getInstance(context.getString(C1608f.primemusic_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.ESON-2021042511,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.himalayaapps.sundirectremote-108,C1437H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.gps.map.app.finder.location-5,C1230IE.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.Asteroid.droneremotecontrol-17,C1670I6.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.heramed.mobile-87,EncryptionUtils.java,Cipher.getInstance(c5427a.m21691q().m21958I()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.ayyanremote.blaupunkttvremote-8,C1697IB.java,"Cipher.getInstance(A02, A02(24, 2, 122))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.allrcs.chiqtv-14,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.cochlear.clientremote-287,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.MrHandsfree-2020022210,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.themallofafrika.android-100,C4797da.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.wifiaudio.ProjectStream-2023081610,C2373e.java,Cipher.getInstance(context.getString(C1983f.f8786d)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
co.myfeel.feelapp-89,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.f13767b.mo9004g(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.willblaschko.android.lightmeterv2.free-229484,C1475Ht.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.themeatstick.app-234,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
dev.niamor.freeboxremote-163,C5132H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.grit.redmond-2007,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.f10648m.mo13017h(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.shirajo.smart.watch-45,C2805y.java,Cipher.getInstance(C2651ad.m5092c(C2659al.f5350a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.philosys.gensucarea-111,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.wifiaudio.sonelco-2023062609,C2336e.java,Cipher.getInstance(context.getString(C1952f.f8780d)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.lenzetech.kindelf-111178,C0597cv.java,Cipher.getInstance(C0604db.m1741c(C0612dj.f1758a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.msasoftech.gpsspeedometer.odometer-21,C2774H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.snc.it.inventory.business-9,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.jn.screenmirroring.screencast-20,C1877H8.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.iris.sensorybox.games.bubble-49,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.Audioengine-2023091514,C2375e.java,Cipher.getInstance(context.getString(C1985f.f8827c)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.benetech.luxmeter1010-8,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.romt.remotecontrolforvideocond2h-6,C1408Hp.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
jp.co.roland.boss_katana_air_editor-65,Security.java,"Cipher.getInstance(str + ""/"" + str2 + ""/PKCS5Padding"")","{'binary_expression': 3, 'identifier': 2, 'string_literal': 2}",7,0.6885,-
com.weedle.tv_charter_remotes-10004,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.hyst.base.feverhealthy-131,AesUtil.java,"Cipher.getInstance(""AES/"" + str + ""/"" + str2)","{'binary_expression': 3, 'identifier': 2, 'string_literal': 2}",7,0.6885,"""AES/ECB/PKCS5Padding"""
six.pack.abs.abc.workout-50,C6439Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.arjonasoftware.babycam-132,C5362HA.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.fcagroup.us.uconnect-330,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.iris.sensorybox.games.number-49,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.allrcs.magtv-12,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ayyanremote.neotvremote-10,C1798IA.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.space.color.flashlight.bright.flashlight-32,C2067H8.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.philosys.gmatesmart-246,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.servicekit.mdvr.direct-2023062001,AgileDecryptor.java,"Cipher.getInstance(str2 + ""/"" + str + ""/NoPadding"")","{'binary_expression': 3, 'identifier': 2, 'string_literal': 2}",7,0.6885,-
com.screenmirroring.smarttv.samsung-38,C2227Hp.java,"Cipher.getInstance(A02, A02(23, 2, 13))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ujapps.newdishtvremoteindia-6,C1485Gy.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
vivotek.ezconnect.app-33,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.bpntrack.bpntrackv2-202,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.amberinstallerbuddy-23,LoginActivity.java,"Cipher.getInstance(irhavm7cdrmepkkup81laer23j.fs6kmmrlja1toeunh6lmlt07cb(""\u007f\u007frt""))","{'argument_list': 1, 'escape_sequence': 2, 'identifier': 2, 'method_invocation': 1, 'string_literal': 1}",7,0.6885,-
co.vulcanlabs.castandroid-93,C5147H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.youngeekapps.okgoogleassistantcommand-22,C2622Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
hajar.remotecontrol.sony-2,C1411Ht.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.rubicon.dymedix-1421,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.avision.mibox_app-23,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.gps.map.app.finder.location-5,C1230IE.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.iris.sensorybox.games.circle-49,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
de.selve.commeo.homeserver2-1077,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.vision.cameras.oregon-10949,C5046IC.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.XORO-2022122016,C1937d.java,Cipher.getInstance(context.getString(C1931d.lpms_cbc_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
jp.co.maxell_PJ.LiveViewer-10,AgileDecryptor.java,"Cipher.getInstance(str2 + ""/"" + str + ""/NoPadding"")","{'binary_expression': 3, 'identifier': 2, 'string_literal': 2}",7,0.6885,-
com.comed.comedlinesensorinstall-475,PublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.wifiaudio.XORO-2022122016,C1937d.java,Cipher.getInstance(context.getString(C1931d.lpms_gcm_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.pulseaudio-2022031617,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.msasoftech.gpsspeedometer.odometer-21,C2774H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ayyanremote.cobytvremote-8,C1527IB.java,"Cipher.getInstance(A02, A02(24, 2, 122))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.screenmirroring.smarttv.samsung-38,C2227Hp.java,"Cipher.getInstance(A02, A02(23, 2, 13))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.unioncam-10605,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.hy.ky-38,C1140bu.java,Cipher.getInstance(C1145bz.m4300c(C1153cg.f4416a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.mariosilva.ecoforestControl-64,C3443H8.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
uk.co.turtlefit-383,C1016bu.java,Cipher.getInstance(C1021bz.m4065c(C1029cg.f4131a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.allrcs.hisense_remote-22,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.AudioPro-2023092518,C2392e.java,Cipher.getInstance(context.getString(C2000f.f8852c)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.bm.android.thermometer-4197,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.allrcs.catvisiontv-14,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.allrcs.magtv-12,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ng.foscam-42,C1677Gy.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ne.slide-31,C0783hj.java,Cipher.getInstance(C0789hp.m1796c(C0797hx.f1885a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.cpconnect-2021120116,C1670d.java,Cipher.getInstance(context.getString(C1664d.lpms_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.aginova.iCelsius2-192,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.casio.edificeconnected-52304190,C1130bu.java,Cipher.getInstance(C1135bz.m3023c(C1143cg.f3308a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
bluetooth.techno.power-1591,C1721Gy.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.intellihealth-17,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.pro.vs.wagnermeters-13,PdfPublicKeySecurityHandler.java,Cipher.getInstance(algorithm.getAlgorithm().getId()),"{'argument_list': 2, 'identifier': 3, 'method_invocation': 2}",7,0.6885,-
com.allrcs.ematic_jetstream-13,C3150Gy.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.weedle.universal_audio_receiver_remote-10004,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
ee.rautsik.irremotecontrol-24,C4248IB.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.weedle.car_pioneer_remotes-10004,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.androidtv.wifidisplay.miracast-11,C1447Gy.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.Audioengine-2023091514,C2304m.java,Cipher.getInstance(context.getString(C1882f.primemusic_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.fw.lhyk-503,C0552fc.java,Cipher.getInstance(C0522e.m3412c(C0560m.f3683a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.weedle.midea_ac_remotes-10001,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.mightyit.mqttclientterminal-3,C1558Hj.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
jp.co.roland.boss_katana_air_editor-65,Security.java,"Cipher.getInstance(str + ""/"" + str2 + ""/PKCS5Padding"")","{'binary_expression': 3, 'identifier': 2, 'string_literal': 2}",7,0.6885,-
com.keyitech.neuro-48,C1423fd.java,Cipher.getInstance(C1430fk.m4222c(C1441fv.f3268a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.Tibo-2023100217,C2391e.java,Cipher.getInstance(context.getString(C1999f.f8848c)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.omnia-2023062016,C1937d.java,Cipher.getInstance(context.getString(C1931d.lpms_cbc_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
nl.hiemsteed.practicadrill-38,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.weedle.lg_ac_remotes-10001,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.casio.premium.oceanus-52207150,C1152bu.java,Cipher.getInstance(C1157bz.m3023c(C1165cg.f3335a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.blogspot.rokutvremotecontrol.remoteforrokutv-1,C2256Hp.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.desktop.veontvremote-4,C3293IC.java,"Cipher.getInstance(A02, A02(23, 2, 26))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.ridenowcar.ridenow-76,C1101bu.java,Cipher.getInstance(C1106bz.m3237c(C1114cg.f3521a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.cwtcn.abardeen.kt-269,C5765y.java,Cipher.getInstance(C5612ad.m25675c(C5620al.f26874a)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
com.weedle.tv_loewe_remotes-10004,CryptoRuntime.java,"Cipher.getInstance(ContentCryptoScheme.AES_GCM.getCipherAlgorithm(), provider)","{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
ibourk.remote.my_sony-9,C1495H5.java,"Cipher.getInstance(A02, A02(23, 2, 95))","{'argument_list': 1, 'decimal_integer_literal': 3, 'identifier': 2, 'method_invocation': 1}",7,0.6885,-
com.wifiaudio.pulseaudio-2022031617,C1886m.java,Cipher.getInstance(context.getString(C1608f.primemusic_transformation)),"{'argument_list': 1, 'field_access': 1, 'identifier': 4, 'method_invocation': 1}",7,0.6885,-
